"Data Table: Ischemic heart disease, Crude incidence rate, per 100,000"

"Geography","Sex","Age group type","Age group","Fiscal year","Rate (per 100,000)","Standard Error","Lower 95%_CI","Upper 95%_CI","Rate CV (%)","Counts","Population",
"Nunavut","Males","Total","20+","2009–2010","499","70.57","370","658","14.14","50","10020",
"Nunavut","Both sexes","Total","20+","2010–2011","243","34.42","181","321","14.14","50","20545",
"Nunavut","Females","Total","20+","2010–2011","199","44.41","121","307","22.36","20","10070",
"Nunavut","Males","Total","20+","2010–2011","334","56.45","233","464","16.90","35","10480",
"Nunavut","Both sexes","Total","20+","2011–2012","304","37.74","235","388","12.40","65","21365",
"Nunavut","Females","Total","20+","2011–2012","190","42.57","116","294","22.36","20","10505",
"Nunavut","Males","Total","20+","2011–2012","415","61.80","302","555","14.91","45","10855",
"Nunavut","Both sexes","Total","20+","2012–2013","275","35.48","210","354","12.91","60","21830",
"Nunavut","Females","Total","20+","2012–2013","234","46.71","151","345","20.00","25","10705",
"Nunavut","Males","Total","20+","2012–2013","315","53.20","219","438","16.90","35","11120",
"Nunavut","Both sexes","Total","20+","2013–2014","526","49.08","435","632","9.33","115","21850",
"Nunavut","Females","Total","20+","2013–2014","420","62.64","306","562","14.91","45","10710",
"Nunavut","Males","Total","20+","2013–2014","629","75.14","490","794","11.95","70","11135",
"Nunavut","Both sexes","Total","20+","2014–2015","293","36.32","226","373","12.40","65","22200",
"Nunavut","Females","Total","20+","2014–2015","229","45.77","148","338","20.00","25","10925",
"Nunavut","Males","Total","20+","2014–2015","355","56.12","254","483","15.81","40","11270",
"Nunavut","Both sexes","Total","20+","2015–2016","286","35.50","221","365","12.40","65","22710",
"Nunavut","Females","Total","20+","2015–2016","268","48.95","181","383","18.26","30","11190",
"Nunavut","Males","Total","20+","2015–2016","304","51.33","212","422","16.90","35","11525",
"Nunavut","Both sexes","Total","20+","2016–2017","257","33.14","196","330","12.91","60","23375",
"Nunavut","Females","Total","20+","2016–2017","174","38.85","106","268","22.36","20","11510",
"Nunavut","Males","Total","20+","2016–2017","379","56.49","276","507","14.91","45","11875",
"Nunavut","Both sexes","Total","20+","2017–2018","292","34.87","227","369","11.95","70","23995",
"Nunavut","Females","Total","20+","2017–2018","169","37.88","103","262","22.36","20","11805",
"Nunavut","Males","Total","20+","2017–2018","369","55.08","269","494","14.91","45","12180",
"Nunavut","Both sexes","Total","20+","2018–2019","266","33.05","206","340","12.40","65","24395",
"Nunavut","Females","Total","20+","2018–2019","167","37.28","102","258","22.36","20","11995",
"Nunavut","Males","Total","20+","2018–2019","363","54.10","265","486","14.91","45","12400",
"Nunavut","Both sexes","Total","20+","2019–2020","288","34.42","225","364","11.95","70","24305",
"Nunavut","Females","Total","20+","2019–2020","167","37.35","102","258","22.36","20","11975",
"Nunavut","Males","Total","20+","2019–2020","406","57.35","301","535","14.14","50","12330",
"Nunavut","Both sexes","Total","20+","2020–2021*","205","29.06","153","271","14.14","50","24335",
"Nunavut","Females","Total","20+","2020–2021*","167","37.27","102","257","22.36","20","12000",
"Nunavut","Males","Total","20+","2020–2021*","284","47.92","197","394","16.90","35","12345",
"Nunavut","Both sexes","Total","20+","2021–2022*","324","36.20","257","403","11.18","80","24705",
"Nunavut","Females","Total","20+","2021–2022*","205","41.02","133","303","20.00","25","12190",
"Nunavut","Males","Total","20+","2021–2022*","440","59.28","331","572","13.48","55","12510",
"Nunavut","Both sexes","Total","20+","2022–2023*","280","33.49","218","354","11.95","70","24980",
"Nunavut","Females","Total","20+","2022–2023*","203","40.57","131","299","20.00","25","12325",
"Nunavut","Males","Total","20+","2022–2023*","356","53.01","259","476","14.91","45","12655",


"Notes: ",
"1. CI: Confidence Interval.",
"2. CV: Coefficient of variation.",
"3. *Many CCDSS measures, such as chronic disease incidence, were influenced by the COVID-19 pandemic. Changes in such measures may be driven by multiple factors, including (but not limited to) differences in healthcare seeking behaviour, the availability and use of healthcare services, as well as true changes in health status.  As such, CCDSS measures should be used cautiously when making inferences about population health during the COVID-19 pandemic. Guidance for data users on examining the impacts of the COVID-19 pandemic on CCDSS measures can be accessed below.",
"4. Data suppression: Estimates are not reported when the counts are less than 10 or the coefficient of variation is greater than 33.3%.",
"5. Due to periodic updates of the historical surveillance data, estimates for a particular disease and year may change over time, and may not be comparable to previous editions. ",
"6. Crude estimates are based on randomly rounded counts to an adjacent multiple of 5. Crude estimates represent the actual impact of the disease, but do not take into account differences in age distributions across years or between geographical areas. Crude estimates should not be used to compare data across years if there are significant changes in the age distribution of the population over time or between geographical areas with different age structures.",
"7. Nunavut data are excluded before 2005–2006.",
"8. Newfoundland and Labrador data are excluded before 2008–2009. ",
"9. Yukon data are excluded before 2010–2011.  ",
"10. The modernization of the Quebec billing system for fee-for-service medical services by the Régie de l'assurance maladie du Québec (RAMQ) in 2016 has resulted in a decrease in the entry of diagnostic codes in the fee-for-service medical services file. Data for 2016–2017 and subsequent years should therefore be interpreted with caution, as a slight underestimation is suspected. ",
"11. The introduction of the Northwest Territories Electronic Medical Record (EMR) in 2016 resulted in more complete and consistent data. Data for 2016–2017 may be slightly underestimated compared to previous years due to the system transition.  ",
"12. New Brunswick data were not available for 2021–2022 and 2022–2023.",
"13. Northwest Territories data were not available for 2022–2023.",
"14. Northwest Territories physician claim data were incomplete for 2021–2022 and should therefore be interpreted with caution, as a slight underestimation is suspected.",
"15. These data were made possible through collaboration between PHAC and the respective provincial and territorial governments of British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador, Northwest Territories, Yukon, and Nunavut. No endorsement by the provinces and territories is intended or should be inferred. Provincial and territorial data were contributed to the CCDSS as of July 2024.",

"Source: ",
"Canadian Chronic Disease Surveillance System 2024",

"https://health-infobase.canada.ca/CCDSS/data-tool/",
"https://sante-infobase.canada.ca/SCSMC/outil-de-donnees/",
"Date downloaded: 2024-12-17"
